date,customer_id,product_id,quantity,amount,payment_method
2025-10-15,386,23,8,4634.08,PayPal
2025-05-13,207,69,10,3864.0,Cash
2024-02-27,281,59,1,639.82,PayPal
2025-10-11,208,9,10,3685.0,Bank Transfer
2024-06-11,41,47,8,3343.36,Credit Card
2024-05-01,18,48,1,98.45,Bank Transfer
2024-04-23,107,61,1,38.2,Credit Card
2024-01-25,450,15,6,3747.0,Cash
2024-08-10,139,97,6,1079.58,Credit Card
2024-10-19,214,79,4,2029.24,Credit Card
2025-08-30,62,68,6,5413.14,PayPal
2024-04-02,49,83,10,9865.9,Credit Card
2024-08-04,316,55,10,5194.3,Credit Card
2024-09-14,49,19,2,959.12,Cash
2025-10-02,376,95,1,42.81,Bank Transfer
2024-09-17,364,59,6,2670.06,Cash
2025-03-07,461,36,6,424.68,Bank Transfer
2025-06-10,294,49,2,499.24,Cash
2024-11-07,473,77,9,4072.68,PayPal
2024-04-12,288,49,9,289.17,Credit Card
2025-03-07,395,44,3,2202.57,Credit Card
2025-09-14,184,7,7,5674.9,Cash
2024-11-12,367,39,3,1538.94,Credit Card
2025-10-20,294,93,4,1445.0,Cash
2025-06-16,261,22,8,1637.44,Bank Transfer
2024-08-27,219,88,7,5783.89,Bank Transfer
2024-02-06,364,57,8,3421.36,Cash
2024-05-07,71,32,1,34.58,Credit Card
2025-07-21,279,79,7,2334.01,Cash
2025-08-30,401,40,1,667.84,Credit Card
2024-07-03,437,53,9,3576.42,Credit Card
2024-08-19,375,59,3,2494.08,Bank Transfer
2025-04-11,281,76,6,312.3,Cash
2025-12-13,490,8,10,6650.7,Credit Card
2024-12-06,420,35,4,450.92,Credit Card
2024-11-15,155,83,1,54.39,Bank Transfer
2025-06-09,328,6,1,267.97,Credit Card
2025-08-29,388,85,5,1220.6,Cash
2024-03-19,251,70,5,3596.15,Bank Transfer
2024-04-09,167,40,3,348.96,PayPal
2024-01-11,499,23,7,6723.5,Bank Transfer
2025-03-26,312,69,2,1640.82,Credit Card
2024-07-05,117,71,2,1939.24,PayPal
2025-03-06,164,35,6,4767.78,Cash
2025-09-03,480,51,2,1523.22,PayPal
2024-10-01,72,16,3,1327.17,Cash
2025-09-17,484,43,3,2579.61,Credit Card
2024-04-08,265,3,10,6507.2,Bank Transfer
2024-10-02,438,4,6,2588.22,Credit Card
2025-02-06,486,49,6,1717.62,Credit Card
2025-04-24,246,45,8,1647.04,Bank Transfer
2025-08-07,180,83,6,2830.68,Bank Transfer
2025-10-04,241,78,10,1216.9,PayPal
2024-01-10,140,11,3,2784.84,Credit Card
2025-12-01,101,76,4,1112.56,Cash
2025-10-09,169,12,10,7574.8,Cash
2024-01-11,170,25,7,6204.17,PayPal
2025-01-08,262,44,10,2459.3,PayPal
2025-07-21,234,76,3,463.08,Bank Transfer
2025-01-31,333,70,10,3311.1,PayPal
2024-09-13,203,37,1,108.11,Bank Transfer
2024-07-02,316,100,5,2672.1,Cash
2024-05-16,250,4,7,3664.22,Credit Card
2025-11-07,293,36,10,5971.2,Credit Card
2025-10-07,349,90,2,958.42,Credit Card
2025-04-04,344,59,7,410.55,Bank Transfer
2024-09-14,499,6,8,5887.92,Credit Card
2024-10-04,249,40,5,1634.2,Bank Transfer
2025-03-21,246,76,10,4984.5,PayPal
2025-10-23,184,76,4,2029.72,PayPal
2024-05-05,419,86,8,6428.96,Bank Transfer
2024-05-08,130,57,8,3864.64,PayPal
2024-12-21,443,12,7,2180.99,Bank Transfer
2025-07-14,411,52,3,2029.2,Bank Transfer
2024-04-22,222,40,9,4439.7,Cash
2025-01-11,335,92,2,1445.32,Bank Transfer
2024-04-20,180,80,9,8782.29,Credit Card
2025-10-15,488,38,9,3400.2,Cash
2024-03-18,84,97,10,2850.7,Credit Card
2025-10-14,352,56,4,1259.52,Cash
2025-03-19,81,73,5,998.05,Cash
2025-07-13,162,41,3,2974.2,Credit Card
2025-04-08,208,33,3,1342.53,Credit Card
2025-01-13,281,74,2,1102.66,Credit Card
2025-05-21,395,93,5,3438.2,Credit Card
2024-12-03,233,69,1,749.51,Cash
2025-01-13,256,69,4,1831.4,PayPal
2025-04-18,374,61,3,1393.53,PayPal
2023-12-20,126,94,4,3542.04,PayPal
2024-04-05,300,91,6,1693.08,Cash
2025-08-10,112,36,7,5966.31,PayPal
2024-12-20,315,6,10,1869.2,Cash
2024-05-01,364,15,4,1965.36,Credit Card
2024-10-20,372,77,6,3550.44,Bank Transfer
2024-05-02,113,17,5,3807.35,Bank Transfer
2024-07-14,61,80,10,8630.4,PayPal
2024-05-10,458,18,9,8783.19,PayPal
2025-08-16,5,6,7,3897.18,Bank Transfer
2024-08-26,425,43,3,763.71,Bank Transfer
2024-08-07,142,50,6,3735.12,Bank Transfer
2024-02-22,22,5,10,9118.1,Bank Transfer
2024-04-13,177,84,7,4819.64,Bank Transfer
2024-12-10,17,23,8,4247.2,Credit Card
2025-01-07,246,75,3,1408.5,Credit Card
2024-11-28,56,34,3,234.33,PayPal
2024-02-17,281,71,8,5278.08,Cash
2025-07-11,168,98,2,1876.78,PayPal
2024-05-13,201,38,1,30.13,Bank Transfer
2024-10-29,210,99,10,1527.2,Bank Transfer
2024-02-10,240,44,3,2761.77,Credit Card
2024-04-16,323,31,4,659.84,Bank Transfer
2024-02-05,271,47,6,4608.3,Credit Card
2025-11-21,208,69,3,169.02,Credit Card
2025-09-11,242,4,1,661.16,Bank Transfer
2024-10-17,166,69,2,1451.44,PayPal
2025-07-23,424,84,1,206.9,PayPal
2025-04-26,333,69,4,3226.24,Cash
2024-06-23,138,33,4,484.48,PayPal
2024-12-11,20,64,9,4835.16,PayPal
2024-10-28,416,13,4,729.8,Credit Card
2025-07-23,58,56,8,2003.2,Bank Transfer
2025-10-08,109,98,10,8242.8,Bank Transfer
2025-06-05,283,83,1,760.42,Credit Card
2025-04-10,183,51,2,883.6,Bank Transfer
2024-05-08,464,59,8,1940.64,PayPal
2024-12-04,94,53,4,2010.04,Cash
2025-09-24,464,30,2,402.26,Cash
2023-12-30,268,35,2,1570.1,Bank Transfer
2024-06-11,21,34,8,6184.8,PayPal
2025-05-23,253,55,10,9151.4,Credit Card
2025-10-08,273,72,3,2242.77,Cash
2024-10-20,317,81,3,523.29,Bank Transfer
2025-07-11,426,80,9,6732.72,PayPal
2025-01-22,491,24,5,4310.2,Bank Transfer
2025-11-28,174,63,1,452.61,Cash
2025-05-19,370,16,8,4089.36,Bank Transfer
2024-01-03,388,25,6,4540.98,Cash
2024-05-18,460,71,4,367.44,PayPal
2024-06-01,47,98,4,80.68,Credit Card
2023-12-24,499,94,4,2892.36,Credit Card
2024-12-13,439,18,7,5994.1,PayPal
2024-03-09,494,36,2,1576.74,Cash
2024-01-05,55,24,4,3893.04,Bank Transfer
2025-01-26,478,95,9,5004.9,Bank Transfer
2024-03-22,407,38,4,304.64,PayPal
2025-02-23,16,84,2,716.22,Credit Card
2025-05-10,421,3,9,8230.41,Cash
2024-12-09,304,54,6,4622.88,Credit Card
2025-07-30,41,98,1,178.36,Credit Card
2024-12-12,87,64,9,271.71,PayPal
2024-05-29,167,65,9,2303.46,PayPal
2025-03-03,34,52,8,968.96,PayPal
2024-06-29,297,29,9,6045.39,Credit Card
2024-12-23,61,99,10,918.8,Cash
2024-02-12,489,62,8,6031.68,Credit Card
2025-05-19,234,28,2,39.0,Cash
2024-05-18,86,49,9,1871.91,Cash
2024-11-18,316,71,9,319.05,Credit Card
2025-08-29,205,19,8,2264.8,Bank Transfer
2024-05-05,215,35,5,4686.35,Bank Transfer
2025-07-10,187,8,2,1535.82,Bank Transfer
2024-07-03,410,71,2,32.32,PayPal
2025-04-26,333,59,2,1175.64,PayPal
2024-12-03,186,48,8,3202.24,Credit Card
2025-03-28,287,72,10,1483.4,Bank Transfer
2025-09-01,288,23,8,1387.68,Cash
2024-11-19,380,90,2,180.42,PayPal
2025-10-01,212,76,2,1165.84,PayPal
2025-05-30,248,94,4,1165.6,Credit Card
2024-04-17,208,41,4,2199.24,Cash
2024-10-30,440,59,7,5454.54,Cash
2024-03-13,349,97,9,6949.98,PayPal
2024-08-14,378,90,5,4955.05,Bank Transfer
2024-04-26,471,2,10,3344.0,Cash
2024-04-29,194,2,9,1325.43,PayPal
2025-05-23,451,9,2,1437.56,Bank Transfer
2025-05-08,249,31,6,2654.4,Credit Card
2025-08-26,126,17,10,2900.3,Credit Card
2025-02-22,402,92,2,1759.2,Bank Transfer
2024-04-15,175,2,1,283.61,Cash
2024-10-15,469,77,10,7495.2,PayPal
2025-02-22,129,72,6,398.58,Credit Card
2025-06-13,20,31,10,8357.1,Bank Transfer
2024-10-22,154,86,1,240.49,Bank Transfer
2025-11-13,360,61,6,1180.92,Credit Card
2024-12-24,390,58,7,2898.63,Cash
2025-12-11,46,94,1,826.02,Cash
2025-10-27,257,34,1,915.8,Credit Card
2025-06-27,456,40,9,598.95,Cash
2025-01-28,32,68,8,7793.52,PayPal
2025-05-17,450,45,8,4232.88,Credit Card
2023-12-22,443,98,8,3030.56,Credit Card
2024-05-04,145,92,7,2307.69,Bank Transfer
2025-05-07,348,79,1,360.19,Credit Card
2025-04-07,133,33,6,2901.42,Credit Card
2024-10-21,132,18,6,2294.52,PayPal
2025-09-28,214,51,9,5472.0,Credit Card
2025-04-12,20,74,8,7422.08,Cash
2025-05-07,101,28,9,4311.36,Cash
2024-07-26,203,29,3,2734.32,Credit Card
2025-06-06,475,70,6,2211.6,PayPal
2024-08-08,179,27,1,53.66,PayPal
2023-12-29,333,42,10,1321.7,PayPal
2024-09-24,111,61,8,6287.76,PayPal
2024-03-24,269,56,10,4376.6,PayPal
2025-11-24,309,42,7,978.53,Bank Transfer
2024-08-16,52,26,4,2324.04,Credit Card
2025-05-26,464,80,6,4353.0,Cash
2024-11-25,87,95,1,963.92,Cash
2024-08-18,397,49,9,5294.52,Bank Transfer
2025-02-25,171,90,7,4749.5,Cash
2024-11-19,422,18,7,6025.18,Cash
2024-05-01,251,44,6,4340.94,Credit Card
2024-09-30,356,66,2,1468.02,Bank Transfer
2025-06-16,365,49,9,2460.24,Credit Card
2024-11-10,464,6,9,8670.51,Credit Card
2025-04-06,478,5,1,368.4,Bank Transfer
2025-07-12,106,42,1,436.38,Credit Card
2024-05-10,482,52,7,2614.64,Bank Transfer
2024-06-14,434,78,8,649.6,Cash
2025-08-13,319,87,9,7746.12,Bank Transfer
2025-02-06,490,63,4,2075.16,Credit Card
2024-10-04,325,14,10,2400.8,Cash
2025-04-12,250,56,2,1190.8,PayPal
2024-10-29,279,55,10,5619.9,Cash
2025-08-06,22,87,4,2153.48,Bank Transfer
2024-08-08,285,37,5,4643.0,Bank Transfer
2025-10-24,246,15,3,944.61,Cash
2024-07-06,373,95,7,218.47,Bank Transfer
2025-05-09,163,3,6,1862.82,PayPal
2025-02-17,252,96,7,4063.29,Cash
2025-01-31,211,37,4,1225.32,Cash
2024-11-03,111,51,5,1750.55,Cash
2024-08-10,20,22,2,1119.14,Credit Card
2024-09-17,219,25,10,6876.1,PayPal
2024-08-17,190,46,7,4977.98,Credit Card
2024-04-01,314,71,9,7862.4,Credit Card
2025-03-06,26,40,1,883.23,PayPal
2024-09-23,113,65,7,4829.23,Cash
2024-10-17,48,74,7,5060.44,Bank Transfer
2025-06-06,50,59,2,1514.6,PayPal
2025-09-04,466,77,9,6866.28,Credit Card
2025-10-16,456,97,3,2346.63,Credit Card
2025-03-17,242,45,10,607.0,Bank Transfer
2025-09-22,67,57,5,4560.3,Bank Transfer
2024-11-20,116,39,10,6077.5,Credit Card
2024-02-04,488,96,4,3183.88,Cash
2025-11-13,271,56,8,4809.12,Credit Card
2024-10-24,127,29,5,1570.7,Credit Card
2025-09-08,91,71,2,259.82,Cash
2025-11-08,153,20,8,2118.24,PayPal
2024-05-23,444,71,10,8835.3,Credit Card
2024-11-02,435,56,2,679.94,PayPal
2024-04-03,375,7,9,7100.01,Cash
2025-11-09,275,12,7,980.56,Bank Transfer
2025-11-19,3,21,9,8396.73,PayPal
2024-10-11,498,52,3,1848.03,Bank Transfer
2024-01-30,93,69,8,5378.24,Credit Card
2024-11-25,327,94,1,154.62,PayPal
2024-10-12,118,70,2,1952.42,Credit Card
2025-02-15,216,48,5,736.05,Credit Card
2024-05-31,226,38,3,2314.53,Cash
2025-02-15,61,19,4,1161.2,Bank Transfer
2025-11-25,482,44,3,1621.14,Cash
2025-09-17,342,75,2,881.8,Cash
2025-09-21,385,50,9,568.44,Bank Transfer
2025-08-02,332,1,5,1154.75,PayPal
2025-12-04,129,33,2,40.08,PayPal
2023-12-25,296,2,3,1163.91,Bank Transfer
2025-08-31,15,47,2,883.4,Cash
2025-05-16,248,97,4,3831.48,Bank Transfer
2025-07-20,426,75,7,4156.81,Cash
2025-06-27,211,37,4,150.16,Bank Transfer
2025-06-07,177,11,3,157.92,Credit Card
2024-06-06,489,55,8,7442.88,Credit Card
2025-09-23,391,47,10,5571.0,Cash
2024-10-25,238,38,10,1488.8,PayPal
2025-09-21,96,95,7,575.26,PayPal
2025-11-21,35,28,1,387.33,Credit Card
2025-02-25,163,44,10,7455.3,Bank Transfer
2024-12-18,479,60,4,826.24,PayPal
2024-09-10,301,67,1,569.63,Credit Card
2025-02-08,83,92,1,587.59,Cash
2024-06-24,476,43,5,1598.15,PayPal
2024-01-09,172,72,2,1656.18,Credit Card
2024-03-12,18,85,9,6174.27,Bank Transfer
2024-03-08,185,67,1,789.96,Cash
2025-06-17,173,2,2,1734.04,PayPal
2025-02-18,253,20,7,4877.11,PayPal
2024-05-05,210,4,7,2269.68,Cash
2025-04-16,421,61,3,255.96,PayPal
2025-04-05,466,70,7,124.74,Bank Transfer
2025-08-11,251,45,2,1349.66,Bank Transfer
2024-01-24,314,86,10,2875.7,Credit Card
2024-12-15,212,66,7,3445.96,Bank Transfer
2024-05-01,370,59,2,1583.0,Cash
2025-07-20,221,80,3,2185.77,Cash
2025-04-24,129,17,7,4339.02,Cash
2024-03-19,411,5,8,546.16,Cash
2025-07-30,112,16,7,6725.32,Credit Card
2024-01-24,349,37,2,1936.5,Cash
2024-06-13,489,79,2,884.62,Cash
2025-02-15,158,58,6,2016.48,Bank Transfer
2025-06-09,13,13,1,184.23,Credit Card
2024-04-11,395,23,2,872.46,Bank Transfer
2024-05-16,150,89,3,907.59,Credit Card
2024-01-12,314,56,10,7757.1,Credit Card
2025-04-12,216,57,7,473.9,Credit Card
2024-07-26,408,8,1,927.33,PayPal
2024-01-12,241,36,7,4683.42,Cash
2025-03-02,192,40,7,1065.05,Cash
2025-05-07,489,71,2,1712.18,PayPal
2025-01-21,365,70,8,5086.48,Credit Card
2025-09-18,335,30,7,5840.24,Credit Card
2025-10-07,231,94,9,3017.52,Credit Card
2023-12-21,217,51,2,1694.5,Cash
2025-12-09,441,51,2,1789.28,PayPal
2025-01-15,136,52,8,7786.56,Bank Transfer
2023-12-31,232,96,5,2642.25,Bank Transfer
2025-09-09,160,74,6,2558.22,PayPal
2025-05-26,51,39,7,4213.23,PayPal
2024-12-09,470,91,7,1154.37,PayPal
2025-10-24,28,60,7,2216.55,Credit Card
2025-03-18,354,36,6,3140.1,Cash
2025-05-06,414,72,9,5629.32,PayPal
2024-10-29,187,28,5,2373.05,Cash
2025-09-01,432,50,6,2667.6,Credit Card
2024-11-14,411,24,2,1141.08,Credit Card
2024-05-12,29,65,10,8071.8,PayPal
2025-03-18,24,7,5,1091.35,PayPal
2024-11-04,59,66,6,1450.98,Credit Card
2024-05-07,400,72,1,137.92,Credit Card
2025-10-20,122,48,2,1217.58,PayPal
2024-07-19,334,66,6,5149.86,Credit Card
2024-08-06,429,91,1,804.28,Cash
2024-04-20,299,60,4,2235.24,Bank Transfer
2024-09-04,427,2,4,803.08,Cash
2024-05-19,303,25,9,1358.01,Cash
2024-05-28,121,57,8,796.16,Cash
2025-04-24,470,16,10,9977.2,PayPal
2025-06-15,15,81,2,131.92,Cash
2025-03-26,313,79,8,1062.4,PayPal
2024-02-08,212,57,3,1180.83,Cash
2024-06-17,30,70,1,929.34,Credit Card
2025-11-27,193,20,10,4609.1,PayPal
2024-10-06,88,35,2,343.54,Cash
2025-09-18,489,95,7,5390.56,PayPal
2025-03-03,340,24,7,1685.88,Cash
2025-11-04,199,52,6,1534.56,Bank Transfer
2024-04-29,174,11,1,545.48,Credit Card
2024-07-28,473,83,4,1740.2,Credit Card
2024-08-01,134,52,1,417.57,Cash
2024-05-06,500,7,5,4166.75,Cash
2025-01-09,444,65,3,1651.35,Bank Transfer
2025-12-02,162,82,1,707.1,Credit Card
2025-12-03,355,64,6,2012.1,Credit Card
2025-07-11,228,16,1,229.1,PayPal
2025-07-04,319,5,3,2858.22,Credit Card
2024-03-04,368,90,9,4588.65,Cash
2024-03-31,490,8,3,284.1,Credit Card
2025-08-07,141,99,1,931.87,Credit Card
2024-09-23,160,53,1,593.48,Cash
2025-01-10,230,58,5,2848.6,Cash
2025-03-21,256,78,8,198.8,PayPal
2024-07-19,261,10,4,1971.16,Credit Card
2024-10-19,307,80,9,5266.89,Credit Card
2025-03-19,125,50,9,4149.27,Bank Transfer
2024-06-17,135,34,10,4636.6,PayPal
2025-01-14,242,80,5,3147.8,Bank Transfer
2024-02-29,248,64,10,5006.6,Bank Transfer
2024-06-21,414,64,7,6001.8,Cash
2025-09-01,208,30,5,4207.35,Credit Card
2024-05-18,307,48,7,2941.68,Bank Transfer
2024-04-22,23,75,2,113.68,PayPal
2023-12-19,105,71,1,258.37,PayPal
2024-01-24,446,90,2,871.22,Credit Card
2025-01-04,353,42,1,486.68,Cash
2025-05-04,424,100,2,1414.12,Cash
2025-09-22,251,65,9,8650.71,Credit Card
2024-08-09,25,9,1,794.62,PayPal
2023-12-17,312,87,7,712.25,Bank Transfer
2024-07-29,174,100,7,3327.87,Credit Card
2025-08-19,371,70,6,298.68,PayPal
2024-07-10,78,93,1,937.97,Cash
2025-12-02,265,33,6,5733.6,PayPal
2024-04-09,252,55,5,3878.75,Credit Card
2025-04-09,35,67,1,675.13,PayPal
2025-04-12,410,37,3,2751.75,PayPal
2025-03-08,4,73,9,1163.88,Credit Card
2024-03-30,360,49,1,567.1,PayPal
2025-11-23,279,35,4,3925.2,Cash
2025-03-28,300,47,3,1715.7,Cash
2024-02-15,327,83,7,6048.14,Credit Card
2025-03-02,152,72,7,4094.65,Credit Card
2025-02-27,174,97,6,1300.98,PayPal
2025-07-12,27,63,10,970.2,Bank Transfer
2024-11-06,79,88,4,3412.64,Credit Card
2025-01-23,198,49,1,956.45,PayPal
2024-05-01,464,36,9,8267.67,Credit Card
2025-03-12,421,85,9,8733.51,PayPal
2025-05-31,485,57,5,342.35,Credit Card
2025-10-01,136,29,4,2317.04,Cash
2025-11-22,11,22,7,6006.42,PayPal
2025-09-02,325,49,8,4922.64,Bank Transfer
2024-06-02,446,12,1,253.92,Cash
2025-10-27,226,88,2,1077.2,Bank Transfer
2025-10-25,355,28,6,5911.14,PayPal
2025-03-09,303,5,7,4305.49,Bank Transfer
2025-09-16,213,31,3,227.4,Cash
2024-02-27,231,20,2,653.96,PayPal
2024-12-12,12,22,1,615.43,PayPal
2025-12-14,50,78,7,1433.81,Credit Card
2024-10-03,77,59,6,1029.0,Credit Card
2025-01-19,388,50,2,402.28,Bank Transfer
2024-03-21,308,25,9,7472.7,Cash
2024-04-23,348,34,10,2677.8,Bank Transfer
2024-04-28,350,12,8,4664.8,Bank Transfer
2025-11-23,285,69,9,990.54,Cash
2024-06-08,315,62,4,1307.6,Bank Transfer
2025-06-23,496,7,1,74.19,PayPal
2025-08-03,451,2,8,2137.52,Bank Transfer
2025-09-05,156,33,9,2178.72,Cash
2024-09-20,354,20,6,2830.2,Bank Transfer
2025-02-27,335,66,10,4304.7,PayPal
2025-04-21,210,15,5,2258.1,Cash
2025-11-27,112,20,10,4105.1,Credit Card
2025-01-31,497,100,4,496.88,PayPal
2025-04-29,474,8,10,9533.3,Cash
2025-08-24,48,71,4,1541.68,PayPal
2024-09-01,478,29,10,627.6,Cash
2024-05-19,55,77,7,5183.5,Cash
2024-11-30,341,47,2,86.62,PayPal
2025-08-26,316,77,4,1051.28,Cash
2024-08-13,445,55,3,943.41,Cash
2024-06-01,115,51,6,5677.32,Credit Card
2024-07-05,76,91,3,2051.07,Credit Card
2025-08-16,226,93,10,9190.0,PayPal
2024-02-11,410,55,1,258.44,Credit Card
2023-12-26,103,84,3,876.06,PayPal
2025-06-02,167,95,9,8720.55,PayPal
2024-04-14,157,18,4,2924.2,Cash
2024-04-25,168,45,9,7672.05,Cash
2025-02-22,434,99,8,7531.04,Cash
2024-10-02,268,12,9,5839.29,Bank Transfer
2024-11-06,28,68,2,786.94,Credit Card
2024-06-15,352,83,8,6666.16,PayPal
2025-06-24,386,25,6,2258.88,PayPal
2024-07-20,488,16,6,741.84,Bank Transfer
2025-06-19,257,10,8,6345.28,PayPal
2024-03-02,416,34,4,383.04,Cash
2024-09-20,55,79,5,1886.3,Bank Transfer
2024-06-15,185,25,8,1291.36,Credit Card
2025-05-22,216,64,3,1612.68,Credit Card
2024-06-17,111,94,7,5334.84,Cash
2025-06-03,274,12,8,144.64,Bank Transfer
2025-04-17,220,75,6,4148.52,PayPal
2024-12-04,461,26,8,7986.56,Bank Transfer
2025-05-03,306,11,3,2679.33,Credit Card
2025-08-19,101,92,10,2167.8,PayPal
2024-09-21,42,43,10,4356.6,Bank Transfer
2024-01-06,301,71,10,8406.2,Credit Card
2025-07-05,189,41,9,6695.55,Bank Transfer
2025-01-29,95,47,7,2810.99,Credit Card
2024-12-04,179,34,3,2678.88,Bank Transfer
2025-09-15,294,73,8,1382.64,Cash
2025-06-19,57,59,9,4909.77,Bank Transfer
2023-12-19,371,84,9,6950.07,Bank Transfer
2024-03-10,129,90,2,1875.8,Credit Card
2025-09-03,486,54,2,1878.62,Cash
2025-06-11,409,43,9,6941.34,Bank Transfer
2025-08-15,280,34,4,2052.04,Credit Card
2025-03-21,155,31,1,18.05,Bank Transfer
2024-10-03,479,85,9,4441.14,Credit Card
2025-04-04,123,40,2,1317.24,Bank Transfer
2024-11-24,282,18,10,7303.9,PayPal
2025-01-23,327,47,4,3222.4,Credit Card
2025-10-23,26,47,3,520.38,Bank Transfer
2024-02-02,373,44,4,177.48,Bank Transfer
2024-10-04,433,57,3,2277.39,Bank Transfer
2025-07-20,238,92,2,1219.08,Credit Card
2025-02-04,117,30,4,2822.72,Credit Card
2025-05-17,194,82,9,3715.02,Bank Transfer
2024-11-14,239,46,1,953.82,Credit Card
2024-10-13,335,48,9,5450.22,PayPal
2025-10-12,5,68,2,1649.4,PayPal
2024-10-30,114,97,6,2768.1,Credit Card
2025-08-29,474,36,9,1455.84,PayPal
2025-01-03,104,80,9,891.18,Cash
2024-03-23,222,11,3,2248.26,Cash
2025-09-01,327,24,8,4132.8,Credit Card
2024-04-21,388,92,9,2369.16,Credit Card
2024-01-14,81,11,2,1125.36,Cash
2024-07-12,444,57,7,4707.85,Credit Card
2024-06-11,415,34,5,2995.9,Bank Transfer
2025-08-29,435,79,9,6211.08,Bank Transfer
2024-09-22,87,38,5,1202.65,PayPal
2025-06-04,431,1,3,980.61,Credit Card
2024-04-13,142,99,1,744.03,Cash
2024-07-04,121,34,10,8145.1,PayPal
2024-04-13,374,75,7,1189.02,Cash
2025-10-02,253,10,6,2459.28,PayPal
2024-04-27,94,27,7,6071.94,Credit Card
2025-02-25,111,40,2,116.66,Credit Card
2025-03-15,116,90,6,1569.54,PayPal
2024-02-08,272,98,6,3081.84,Credit Card
2025-08-26,358,99,5,1931.7,Cash
2025-11-26,149,90,10,5464.9,Cash
2025-11-14,428,23,8,6008.88,Bank Transfer
2023-12-18,134,19,5,861.05,Cash
2024-11-28,157,96,2,495.54,Credit Card
2024-04-19,208,85,5,3972.35,Bank Transfer
2025-07-27,227,91,2,1315.72,Cash
2024-12-15,295,25,5,4244.6,Credit Card
2025-06-27,102,86,5,2527.5,Credit Card
2025-04-09,341,100,10,1938.7,PayPal
2024-02-17,295,49,6,1728.54,Bank Transfer
2025-07-29,103,57,4,2865.36,PayPal
2025-07-12,201,9,8,5203.2,Credit Card
2024-02-02,245,45,7,556.78,Credit Card
2024-05-26,176,43,8,7297.12,Cash
2023-12-28,243,60,2,541.9,Credit Card
2025-04-25,279,43,10,825.7,Credit Card
2024-11-18,188,84,8,444.72,Credit Card
2025-11-26,351,48,2,1866.0,Cash
2025-01-10,407,4,5,2895.9,Credit Card
2024-09-16,113,80,8,4442.64,Cash
2025-03-03,130,55,3,2190.81,Bank Transfer
2024-05-30,78,80,8,5195.92,Cash
2024-09-08,157,40,8,3413.68,Bank Transfer
2025-05-09,120,55,9,1055.61,Cash
2024-03-08,353,58,8,6844.96,Credit Card
2024-03-09,49,61,2,1120.22,Credit Card
2024-07-18,492,21,1,264.84,Credit Card
2025-05-22,197,14,10,1490.6,Bank Transfer
2024-10-16,301,33,5,231.7,Credit Card
2024-10-23,373,3,5,919.65,Cash
2024-10-28,417,98,1,846.42,Cash
2024-03-14,94,60,7,4559.66,PayPal
2025-03-30,97,37,8,7699.52,Credit Card
2025-02-16,179,97,8,7960.24,Bank Transfer
2025-02-05,348,78,9,4786.2,Credit Card
2024-10-16,8,15,5,439.9,Bank Transfer
2025-08-25,345,6,10,4631.5,Bank Transfer
2024-03-25,481,9,2,538.46,PayPal
2025-10-19,206,6,7,6300.42,PayPal
2025-01-04,394,30,8,3652.24,PayPal
2025-01-02,363,15,9,8670.78,PayPal
2024-12-14,271,22,3,118.29,Credit Card
2025-01-05,308,28,9,4578.93,Credit Card
2025-02-15,273,10,9,5355.99,Credit Card
2024-03-09,456,62,2,1668.6,PayPal
2024-07-07,151,88,6,4102.8,PayPal
2025-03-04,29,9,5,2413.0,Cash
2025-06-21,102,63,1,199.32,Credit Card
2023-12-28,384,15,9,4247.28,Bank Transfer
2024-08-08,260,35,9,6857.28,Credit Card
2025-03-13,367,15,4,918.2,PayPal
2023-12-26,374,78,10,1303.9,PayPal
2025-10-17,337,6,2,1684.52,PayPal
2024-12-10,194,49,9,4825.17,Bank Transfer
2024-07-17,368,29,10,9192.9,PayPal
2025-10-07,99,19,1,577.53,PayPal
2025-02-16,240,49,2,1433.58,Cash
2024-09-02,74,39,9,6984.63,Bank Transfer
2024-09-04,122,74,4,2984.4,PayPal
2025-01-03,191,100,10,7309.2,PayPal
2024-12-02,414,35,8,7619.92,Credit Card
2024-06-08,427,69,4,2117.28,PayPal
2025-04-10,495,56,4,638.24,Bank Transfer
2024-08-16,343,36,9,8359.2,Bank Transfer
2025-07-26,431,99,10,1640.1,Credit Card
2024-02-18,240,76,1,888.05,Credit Card
2025-03-04,114,3,1,70.1,PayPal
2025-11-25,12,40,9,8855.19,PayPal
2025-06-09,142,41,3,1364.37,Cash
2025-01-30,296,89,4,2222.56,Bank Transfer
2024-07-13,142,94,9,8858.07,Cash
2024-05-08,435,69,1,345.41,Cash
2024-08-18,267,66,10,1634.0,PayPal
2025-04-25,385,60,3,665.64,Bank Transfer
2024-08-26,429,21,1,194.44,PayPal
2025-08-08,10,94,3,996.42,Credit Card
2024-11-13,160,1,4,321.4,Credit Card
2024-03-03,107,23,4,255.4,PayPal
2025-07-03,470,62,2,907.62,Cash
2025-10-19,355,57,4,2443.48,PayPal
2024-01-19,129,13,2,1052.98,Bank Transfer
2025-02-23,271,74,3,1134.72,Bank Transfer
2024-07-30,69,2,2,1027.72,Cash
2025-09-10,448,48,8,125.92,Cash
2024-03-27,478,20,6,3931.02,PayPal
2025-05-26,426,8,10,2470.0,Credit Card
2025-01-31,61,40,7,6278.23,Bank Transfer
2024-11-23,269,64,8,420.24,Cash
2024-07-19,222,69,7,5263.02,Bank Transfer
2025-08-15,106,67,9,8363.25,PayPal
